mep_id,parliamentary_term,start_date,end_date,political_group
1620,2,1984-07-24,1987-04-05,Socialist Group
1620,2,1987-04-06,1987-10-25,Socialist Group
1620,2,1987-10-26,1989-07-24,Socialist Group
36748,10,2006-07-31,2009-07-13,Group of the European People's Party (Christian Democrats) and European Democrats
36748,6,2006-07-31,2009-07-13,Group of the European People's Party (Christian Democrats) and European Democrats
2002,10,2017-01-03,2019-07-01,Group of the European People's Party (Christian Democrats)
2002,4,1994-07-19,1996-04-14,Group of the European People's Party (Christian-Democratic Group)
2002,4,1996-04-15,1999-07-19,Group of the European People's Party (Christian-Democratic Group)
2002,5,1999-07-20,2002-03-07,Group of the European People's Party (Christian Democrats) and European Democrats
2002,5,2002-03-08,2004-07-19,Group of the European People's Party (Christian Democrats) and European Democrats
2002,6,2004-07-20,2004-08-30,Group of the European People's Party (Christian Democrats) and European Democrats
2002,6,2004-08-31,2009-07-13,Group of the European People's Party (Christian Democrats) and European Democrats
2002,7,2009-07-14,2009-07-23,Group of the European People's Party (Christian Democrats)
2002,7,2009-07-24,2014-06-30,Group of the European People's Party (Christian Democrats)
2002,8,2017-01-03,2019-07-01,Group of the European People's Party (Christian Democrats)
1519,10,1986-01-01,1987-07-05,Socialist Group
1519,2,1986-01-01,1987-07-05,Socialist Group
1700,10,1984-07-24,1985-12-12,Liberal and Democratic Group
1700,10,1985-12-13,1989-07-24,Liberal and Democratic Reformist Group
1700,1,1979-07-17,1984-07-23,Liberal and Democratic Group
1700,2,1984-07-24,1985-12-12,Liberal and Democratic Group
1700,2,1985-12-13,1989-07-24,Liberal and Democratic Reformist Group
4510,10,1999-07-20,2004-07-19,Confederal Group of the European United Left/Nordic Green Left
4510,1,1981-11-02,1981-11-09,Socialist Group
4510,5,1999-07-20,2004-07-19,Confederal Group of the European United Left/Nordic Green Left
28335,10,2004-07-20,2007-06-29,Socialist Group in the European Parliament
28335,6,2004-07-20,2007-06-29,Socialist Group in the European Parliament
96893,10,2009-07-14,2010-06-16,Non-attached Members
96893,7,2009-07-14,2010-06-16,Non-attached Members
28619,10,2019-07-02,2022-03-31,Group of the Greens/European Free Alliance
28619,10,2022-04-01,2024-07-15,Non-attached Members
28619,6,2004-07-20,2009-07-13,Group of the Greens/European Free Alliance
28619,7,2009-07-14,2014-06-30,Group of the Greens/European Free Alliance
28619,8,2014-07-01,2018-03-04,Group of the Greens/European Free Alliance
28619,9,2019-07-02,2022-03-31,Group of the Greens/European Free Alliance
28619,9,2022-04-01,2024-07-15,Non-attached Members
897,10,1980-10-13,1984-07-23,Group of European Progressive Democrats
897,1,1980-10-13,1984-07-23,Group of European Progressive Democrats
125029,10,2014-07-01,2015-05-05,Non-attached Members
125029,8,2014-07-01,2015-05-05,Non-attached Members
192465,10,2018-04-04,2019-07-01,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
192465,8,2018-04-04,2019-07-01,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
673,10,1981-01-01,1981-10-18,Non-attached
673,1,1981-01-01,1981-10-18,Non-attached
2159,10,1994-07-19,1995-10-28,Group of the Party of European Socialists
2159,4,1994-07-19,1995-10-28,Group of the Party of European Socialists
23816,10,2024-07-16,,Patriots for Europe Group
23816,5,2003-04-18,2004-04-30,Group of the European People's Party (Christian Democrats) and European Democrats
23816,5,2004-05-01,2004-07-19,Group of the European People's Party (Christian Democrats) and European Democrats
23816,6,2004-07-20,2009-07-13,Group of the European People's Party (Christian Democrats) and European Democrats
23816,7,2009-07-14,2010-06-15,Group of the European People's Party (Christian Democrats)
23816,7,2010-06-16,2014-06-30,Group of the European People's Party (Christian Democrats)
23816,8,2014-07-01,2019-07-01,Group of the European People's Party (Christian Democrats)
23816,9,2019-07-02,2021-03-04,Group of the European People's Party (Christian Democrats)
23816,9,2021-03-05,2024-07-15,Non-attached Members
1012,10,1989-07-25,1992-01-20,Group of the European People's Party (Christian-Democratic Group)
1012,10,1992-01-21,1994-07-18,Group of the European People's Party (Christian-Democratic Group)
1012,2,1984-07-24,1989-07-24,Group of the European People's Party (Christian-Democratic Group)
1012,3,1989-07-25,1992-01-20,Group of the European People's Party (Christian-Democratic Group)
1012,3,1992-01-21,1994-07-18,Group of the European People's Party (Christian-Democratic Group)
1148,10,1994-07-19,1996-05-27,Group of the European People's Party (Christian-Democratic Group)
1148,10,1996-05-28,1997-01-19,Group of the European People's Party (Christian-Democratic Group)
1148,10,1997-01-20,1999-07-19,Group of the European People's Party (Christian-Democratic Group)
1148,3,1989-07-25,1994-07-18,Group of the European People's Party (Christian-Democratic Group)
1148,4,1994-07-19,1996-05-27,Group of the European People's Party (Christian-Democratic Group)
1148,4,1996-05-28,1997-01-19,Group of the European People's Party (Christian-Democratic Group)
1148,4,1997-01-20,1999-07-19,Group of the European People's Party (Christian-Democratic Group)
965,10,1989-07-25,1993-12-05,Liberal and Democratic Reformist Group
965,10,1993-12-06,1994-07-18,Non-attached
965,3,1989-07-25,1993-12-05,Liberal and Democratic Reformist Group
965,3,1993-12-06,1994-07-18,Non-attached
893,10,1988-05-16,1989-07-24,Group of the European People's Party (Christian-Democratic Group)
893,1,1980-04-16,1984-07-23,Group of the European People's Party (Christian-Democratic Group)
893,2,1988-05-16,1989-07-24,Group of the European People's Party (Christian-Democratic Group)
193273,10,2019-07-02,2024-07-15,Group of the Greens/European Free Alliance
193273,8,2018-07-03,2019-07-01,Group of the Greens/European Free Alliance
193273,9,2019-07-02,2024-07-15,Group of the Greens/European Free Alliance
2268,10,2024-07-16,2024-07-17,The Left group in the European Parliament
2268,10,2024-07-18,,The Left group in the European Parliament
2268,4,1995-10-09,1999-07-19,Confederal Group of the European United Left/Nordic Green Left
2268,5,1999-07-20,2004-07-19,Confederal Group of the European United Left/Nordic Green Left
2268,6,2004-07-20,2006-09-26,Confederal Group of the European United Left
4445,10,2004-07-20,2009-07-13,Socialist Group in the European Parliament
4445,5,1999-07-20,2004-07-19,Group of the Party of European Socialists
4445,6,2004-07-20,2009-07-13,Socialist Group in the European Parliament
1726,10,1988-06-06,1988-10-01,Group of the European Right
1726,2,1988-06-06,1988-10-01,Group of the European Right
1950,10,1994-07-19,1997-01-28,The Green Group in the European Parliament
1950,10,1997-01-29,1999-07-19,The Green Group in the European Parliament
1950,4,1994-07-19,1997-01-28,The Green Group in the European Parliament
1950,4,1997-01-29,1999-07-19,The Green Group in the European Parliament
125099,10,2014-07-01,2019-07-01,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
125099,8,2014-07-01,2019-07-01,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
4536,10,2009-07-14,2009-12-03,European Conservatives and Reformists Group
4536,10,2009-12-04,2011-12-13,European Conservatives and Reformists Group
4536,10,2011-12-13,2014-06-30,European Conservatives and Reformists Group
4536,5,1999-07-20,2000-04-02,Group of the European People's Party (Christian Democrats) and European Democrats
4536,5,2000-04-03,2002-03-07,Group of the European People's Party (Christian Democrats) and European Democrats
4536,5,2002-03-08,2004-07-19,Group of the European People's Party (Christian Democrats) and European Democrats
4536,6,2004-07-20,2004-11-13,Group of the European People's Party (Christian Democrats) and European Democrats
4536,6,2004-11-14,2005-03-08,Group of the European People's Party (Christian Democrats) and European Democrats
4536,6,2005-03-09,2008-11-18,Group of the European People's Party (Christian Democrats) and European Democrats
4536,6,2008-11-19,2009-07-13,Group of the European People's Party (Christian Democrats) and European Democrats
4536,7,2009-07-14,2009-12-03,European Conservatives and Reformists Group
4536,7,2009-12-04,2011-12-13,European Conservatives and Reformists Group
4536,7,2011-12-13,2014-06-30,European Conservatives and Reformists Group
124753,10,2014-07-01,2015-06-14,Non-attached Members
124753,10,2015-06-15,2019-07-01,Europe of Nations and Freedom Group
124753,8,2014-07-01,2015-06-14,Non-attached Members
124753,8,2015-06-15,2019-07-01,Europe of Nations and Freedom Group
1823,10,1988-08-15,1989-07-24,Socialist Group
1823,2,1988-08-15,1989-07-24,Socialist Group
1527,10,1987-09-14,1989-07-24,Group of the European People's Party (Christian-Democratic Group)
1527,2,1987-09-14,1989-07-24,Group of the European People's Party (Christian-Democratic Group)
1674,10,1984-07-24,1988-01-30,Communist and Allies Group
1674,2,1984-07-24,1988-01-30,Communist and Allies Group
1931,10,1994-07-19,1999-07-19,The Green Group in the European Parliament
1931,4,1994-07-19,1999-07-19,The Green Group in the European Parliament
96801,10,2019-07-02,2024-07-15,European Conservatives and Reformists Group
96801,7,2009-07-14,2009-07-15,European Conservatives and Reformists Group
96801,7,2009-07-16,2010-02-17,European Conservatives and Reformists Group
96801,7,2010-02-18,2014-06-30,European Conservatives and Reformists Group
96801,8,2014-07-01,2016-12-12,European Conservatives and Reformists Group
96801,8,2016-12-13,2017-01-15,European Conservatives and Reformists Group
96801,8,2017-01-16,2017-02-08,European Conservatives and Reformists Group
96801,8,2017-02-09,2017-07-04,European Conservatives and Reformists Group
96801,8,2017-07-04,2017-07-04,European Conservatives and Reformists Group
96801,8,2017-07-05,2018-07-03,European Conservatives and Reformists Group
96801,8,2018-07-04,2019-07-01,European Conservatives and Reformists Group
96801,9,2019-07-02,2024-07-15,European Conservatives and Reformists Group
1923,10,2004-07-20,2009-07-13,Group of the European People's Party (Christian Democrats) and European Democrats
1923,4,1994-07-19,1997-01-19,Group of the European People's Party (Christian-Democratic Group)
1923,4,1997-01-20,1999-07-19,Group of the European People's Party (Christian-Democratic Group)
1923,5,1999-07-20,1999-10-11,Group of the European People's Party (Christian Democrats) and European Democrats
1923,5,1999-10-12,2002-03-07,Group of the European People's Party (Christian Democrats) and European Democrats
1923,5,2002-03-08,2004-07-19,Group of the European People's Party (Christian Democrats) and European Democrats
1923,6,2004-07-20,2009-07-13,Group of the European People's Party (Christian Democrats) and European Democrats
40818,10,2008-04-30,2009-07-13,Socialist Group in the European Parliament
40818,6,2008-04-30,2009-07-13,Socialist Group in the European Parliament
24088,10,2004-07-20,2005-12-14,Independence/Democracy Group
24088,10,2005-12-15,2009-07-13,Non-attached Members
24088,5,2003-06-30,2004-04-30,Non-attached
24088,5,2004-05-01,2004-07-19,Non-attached
24088,6,2004-07-20,2005-12-14,Independence/Democracy Group
24088,6,2005-12-15,2009-07-13,Non-attached Members
23849,10,2003-04-23,2004-04-30,Group of the European People's Party (Christian Democrats) and European Democrats
23849,10,2004-05-01,2004-07-19,Group of the European People's Party (Christian Democrats) and European Democrats
23849,5,2003-04-23,2004-04-30,Group of the European People's Party (Christian Democrats) and European Democrats
23849,5,2004-05-01,2004-07-19,Group of the European People's Party (Christian Democrats) and European Democrats
1520,10,1984-07-24,1989-07-24,Group of the European People's Party (Christian-Democratic Group)
1520,1,1979-07-17,1984-07-23,Group of the European People's Party (Christian-Democratic Group)
1520,2,1984-07-24,1989-07-24,Group of the European People's Party (Christian-Democratic Group)
119439,10,2013-07-01,2014-06-30,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
119439,7,2013-07-01,2014-06-30,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
23736,10,2003-04-28,2004-04-30,Group of the Party of European Socialists
23736,10,2004-05-01,2004-07-19,Group of the Party of European Socialists
23736,5,2003-04-28,2004-04-30,Group of the Party of European Socialists
23736,5,2004-05-01,2004-07-19,Group of the Party of European Socialists
39317,10,2009-07-14,2014-06-30,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
39317,6,2007-10-01,2009-07-13,Socialist Group in the European Parliament
39317,7,2009-07-14,2014-06-30,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
1131,10,1989-07-25,1993-01-11,Group for the European United Left
1131,10,1993-01-12,1993-04-20,Socialist Group
1131,10,1993-04-21,1994-07-18,Group of the Party of European Socialists
1131,3,1989-07-25,1993-01-11,Group for the European United Left
1131,3,1993-01-12,1993-04-20,Socialist Group
1131,3,1993-04-21,1994-07-18,Group of the Party of European Socialists
1381,10,1989-07-25,1993-04-20,Socialist Group
1381,10,1993-04-21,1994-07-18,Group of the Party of European Socialists
1381,2,1984-07-24,1989-07-24,Socialist Group
1381,3,1989-07-25,1993-04-20,Socialist Group
1381,3,1993-04-21,1994-07-18,Group of the Party of European Socialists
197703,10,2019-07-02,2020-01-14,Non-attached Members
197703,10,2020-01-15,2020-01-31,European Conservatives and Reformists Group
197703,9,2019-07-02,2020-01-14,Non-attached Members
